index,_id_x,auction_location,auction_time,city_url,date_of_auction,date_of_scraping,deposit,law_firm,listing_url,principal_amount,principal_date,property_address,_id_y,bathrooms,bedrooms,lat,lgn,region_name,unique_id,zcity,zestimate,zpid,zstate,zstreet_address,zzip,days_from_principal_date,estimated_principal,estimated_equity
103,5cb0e8c6737ae134b821eef6,"9311 Lee Ave, Manassas, VA 20110",12:45 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/4.html,4/12/9311,36:38.4,"$47,700","Terra Abstract Virginia, Inc., http://www.terraabstract.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94803/00025799.html,"$477,000",6/7/2016,"8720 libeau drive, manassas, virginia 20110",5cb0ec99737ae134b821f06a,3.5,4,38.741037,-77.456721,Manassas,5cb0e8c6737ae134b821eef6,Manassas,"$531,648",192607146,VA,8720 Libeau Dr,20110,1039,"$431,739","-$99,909"
250,5cb0eac6737ae134b821ef89,"4100 Chain Bridge Road, Fairfax, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/7.html,5/3/2019,45:11.0,"$20,000","Rosenberg & Associates, http://www.rosenberg-assoc.com, Bethesda, Maryland, 301-907-8000",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/95107/00025844.html,"$480,000",9/26/2003,"6609 castle knoll drive, clifton, va 20124",5cb0ecc0737ae134b821f0fd,2.5,4,38.793575,-77.380472,Clifton,5cb0eac6737ae134b821ef89,Clifton,"$741,418",51889791,VA,6609 Castle Knoll Dr,20124,5677,"$231,145","-$510,273"
280,5cb0eb30737ae134b821efa7,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/10.html,4/12/4917,46:56.0,"$48,600","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/93926/00024802.html,"$486,000",8/15/2005,"4917 king richard drive, annandale, va 22003",5cb0ecc9737ae134b821f11b,2.5,4,38.815418,-77.236185,Annandale,5cb0eb30737ae134b821efa7,Annandale,"$604,342",51879137,VA,4917 King Richard Dr,22003,4988,"$264,615","-$339,727"
241,5cb0eaa6737ae134b821ef80,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/6.html,4/17/2019,44:38.5,$0,"Commonwealth Asset Services, LLC, http://www.sykesbourdon.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/95076/00025949.html,"$489,961",12/17/2013,"2522 freetown dr reston, va 20191",5cb0ecbe737ae134b821f0f4,4,4,38.932687,-77.372727,Hattontown,5cb0eaa6737ae134b821ef80,Reston,"$628,075",51735699,VA,2522 Freetown Dr,20191,1942,"$403,066","-$225,009"
98,5cb0e8b4737ae134b821eef1,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/3.html,4/12/9311,36:20.9,"$49,600","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/95047/00026000.html,"$496,000",10/31/2005,15092,5cb0ec97737ae134b821f065,3.5,4,38.588458,-77.314284,Princeton Woods,5cb0e8b4737ae134b821eef1,Dumfries,"$311,447",55713912,VA,3376 Vineland Pl,22026,4911,"$273,547","-$37,900"
339,5cb0ec07737ae134b821efe2,no auction location,11:45 AM,http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/6.html,4/18/2019,50:31.4,$0,"ALEX COOPER AUCTIONEERS, INC., 4910 MASSACHUSETTS AVE., NW, STE 100, WASHINGTON DC 20016 (202) 364-0306, http://www.alexcooper.com",http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/listings/94875/00025774.html,"$500,000",4/8/1981,"two commercial street level condominium units in a large mixed use building known as 3277 m street, nw unit #c-10 & 3281 m street, nw unit #c-9 washington, d.c. 20007",5cb0ecda737ae134b821f156,4,5,38.834996,-77.18124,Annandale,5cb0ec07737ae134b821efe2,Annandale,"$762,263",51847860,VA,4110 Cottage Ln,22003,13883,"-$133,927","-$896,190"
205,5cb0ea29737ae134b821ef5c,"4100 Chain Bridge Road, Fairfax, MD 20772",10:30 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/2.html,5/3/2019,42:34.0,"$14,000","ALG Trustee, LLC, http://www.orlans.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/95253/00026218.html,"$507,500",12/7/2006,"9723 counsellor drive vienna, va 22181",5cb0ecb4737ae134b821f0d0,2.5,5,38.909098,-77.281315,Vienna,5cb0ea29737ae134b821ef5c,Vienna,"$814,668",51768657,VA,9723 Counsellor Dr,22181,4509,"$298,521","-$516,147"
195,5cb0ea07737ae134b821ef52,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty.html,4/25/2019,41:59.5,"$51,500","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94734/00025794.html,"$515,000",10/5/2006,"3510 sharon chapel road, alexandria, va 22310",5cb0ecb2737ae134b821f0c6,3,3,38.790339,-77.093094,Rose Hill,5cb0ea07737ae134b821ef52,Alexandria,"$631,485",51923061,VA,3510 Sharon Chapel Rd,22310,4572,"$299,970","-$331,515"
193,5cb0ea00737ae134b821ef50,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty.html,4/25/2019,41:52.7,"$52,000","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94732/00025793.html,"$520,000",11/3/2006,"9209 briary lane, fairfax, va 22031",5cb0ecb1737ae134b821f0c4,3,4,38.840413,-77.263283,Mantua,5cb0ea00737ae134b821ef50,Fairfax,"$688,546",51838541,VA,9209 Briary Ln,22031,4543,"$304,259","-$384,287"
138,5cb0e93d737ae134b821ef19,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/7.html,4/12/9311,38:37.2,"$53,188","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94940/00025671.html,"$531,876",12/29/2017,12376,5cb0eca1737ae134b821f08d,3,4,38.700141,-77.403583,Manassas,5cb0e93d737ae134b821ef19,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,469,"$509,095","-$38,981"
41,5cb0e7ee737ae134b821eeb8,"1300 Courthouse Rd, Stafford, VA 22554",1:30 PM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/4.html,5/1/2019,33:02.2,$0,"RAS Trustee Services, LLC, 4012 Raintree Road, Suite 100A, Chesapeake, Virginia 23321",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/95364/00026311.html,"$536,770",6/9/2015,"sal 180 millrace rd stafford, va 22554",5cb0ec87737ae134b821f02c,2,3,38.332776,-77.440475,Fredericksburg,5cb0e7ee737ae134b821eeb8,Fredericksburg,"$267,167",12642170,VA,1004 Conway Rd,22405,1403,"$467,995","$200,828"
65,5cb0e841737ae134b821eed0,"18 E Market St, Leesburg, VA 20176",11:30 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/6.html,3/29/2019,34:25.5,"$14,000","ALG Trustee, LLC, http://www.orlans.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/93906/00024773.html,"$544,000",1/1/1900,22090,5cb0ec8e737ae134b821f044,2.5,4,39.27847,-77.635641,Lovettsville,5cb0e841737ae134b821eed0,Lovettsville,"$427,547",68465615,VA,19 Stocks St,20180,70127,"-$2,939,935","-$3,367,482"
212,5cb0ea41737ae134b821ef63,"4100 Chain Bridge Road, Fairfax, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/3.html,4/12/2019,42:57.8,"$20,000","Rosenberg & Associates, http://www.rosenberg-assoc.com, Bethesda, Maryland, 301-907-8000",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94492/00025072.html,"$544,185",3/10/2008,"7417 gene street, alexandria, va 22315",5cb0ecb6737ae134b821f0d7,1.5,4,38.755947,-77.158015,Franconia,5cb0ea41737ae134b821ef63,Alexandria,"$420,538",51949529,VA,7417 Gene St,22315,4050,"$342,911","-$77,627"
233,5cb0ea8a737ae134b821ef78,"4100 Chain Bridge Road, Fairfax, MD 20772",9:30 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/5.html,4/12/2019,44:10.4,"$14,000","ALG Trustee, LLC, http://www.orlans.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94037/00024952.html,"$546,502",1/1/1900,"9010 strattondale court burke, va 22015",5cb0ecbc737ae134b821f0ec,0,3,38.790202,-77.256323,Burke,5cb0ea8a737ae134b821ef78,Burke,"$572,812",51903420,VA,9010 Strattondale Ct,22015,54786,"-$2,187,805","-$2,760,617"
79,5cb0e871737ae134b821eede,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty.html,4/12/9311,35:13.9,"$55,919","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/95251/00026276.html,"$559,194",6/13/2017,16824,5cb0ec92737ae134b821f052,1,1,40.783,-79.7589,Winfield,5cb0e871737ae134b821eede,Paradise,"$286,571",94709932,PA,2600 W Harmon Avenue # # 16023,16023,668,"$525,081","$238,510"
127,5cb0e917737ae134b821ef0e,"9311 Lee Ave, Manassas, VA 20110",11:30 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/6.html,4/12/9311,37:59.9,"$20,000","Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94658/00025764.html,"$560,000",8/5/2005,"6602 everbreeze lane, gainesville, va 20155",5cb0ec9f737ae134b821f082,3,3,38.81099,-77.604594,Gainesville,5cb0e917737ae134b821ef0e,Gainesville,"$602,321",55705079,VA,6602 Everbreeze Ln,20155,4998,"$304,395","-$297,926"
230,5cb0ea7f737ae134b821ef75,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/5.html,4/18/2019,43:59.9,"$56,500","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94545/00025543.html,"$565,000",1/12/2005,"2506 deer wood court, herndon, va 20171",5cb0ecbb737ae134b821f0e9,3.5,4,38.948388,-77.40218,Herndon,5cb0ea7f737ae134b821ef75,Herndon,"$708,171",65725027,VA,2506 Deer Wood Ct,20171,5203,"$296,535","-$411,636"
213,5cb0ea45737ae134b821ef64,"4100 Chain Bridge Road, Fairfax, MD 20772",1:00 PM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/3.html,4/22/2019,43:01.2,"$20,000","Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/95025/00025868.html,"$568,000",10/6/2004,"8529 oak pointe way, fairfax station, va 22039",5cb0ecb7737ae134b821f0d8,3.5,4,38.724102,-77.253611,Lorton,5cb0ea45737ae134b821ef64,Fairfax Station,"$752,615",51964967,VA,8529 Oak Pointe Way,22039,5301,"$293,026","-$459,589"
69,5cb0e84f737ae134b821eed4,"18 E Market St, Leesburg, VA 20176",11:30 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/7.html,4/5/2019,34:39.3,"$14,000","ALG Trustee, LLC, http://www.orlans.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/93922/00024241.html,"$572,001",11/17/2010,46545,5cb0ec8f737ae134b821f048,4,3,38.2104,-77.5309,Fredericksburg,5cb0e84f737ae134b821eed4,Fredericksburg,"$333,657",2093611838,VA,9431 Wood Creek Circle,22407,3068,"$411,736","$78,079"
266,5cb0eafe737ae134b821ef99,"4100 Chain Bridge Road, Fairfax, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/8.html,4/12/2019,46:06.9,"$20,000","Rosenberg & Associates, http://www.rosenberg-assoc.com, Bethesda, Maryland, 301-907-8000",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94140/00023932.html,"$578,396",2/6/2016,"3898 plum run court, fairfax, va 22033",5cb0ecc5737ae134b821f10d,3.5,4,38.885861,-77.406804,Fairfax,5cb0eafe737ae134b821ef99,Fairfax,"$686,485",51790110,VA,3898 Plum Run Ct,22033,1161,"$517,070","-$169,415"
128,5cb0e91b737ae134b821ef0f,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/6.html,4/12/9311,38:03.2,"$58,466","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94407/00025421.html,"$584,659",5/18/2005,13183,5cb0ec9f737ae134b821f083,3,3,38.81099,-77.604594,Gainesville,5cb0e91b737ae134b821ef0f,Gainesville,"$602,321",55705079,VA,6602 Everbreeze Ln,20155,5077,"$313,580","-$288,741"
121,5cb0e903737ae134b821ef08,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/5.html,4/12/9311,37:39.7,"$59,600","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94616/00025605.html,"$596,000",5/29/2003,"4324 cogenbury court, dumfries, va 22025",5cb0ec9d737ae134b821f07c,4.5,4,38.619107,-77.340535,Woodbridge,5cb0e903737ae134b821ef08,Dumfries,"$516,091",65227141,VA,4324 Cogenbury Ct,22025,5797,"$280,474","-$235,617"
281,5cb0eb33737ae134b821efa8,"4100 Chain Bridge Road, Fairfax, MD 20772",11:30 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/10.html,4/16/2019,46:59.5,"$60,445","Terra Abstract Virginia, Inc., http://www.terraabstract.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94441/00025368.html,"$604,449",10/25/2016,"3221 amberley ln, fairfax, virginia 22031",5cb0ecc9737ae134b821f11c,3,5,38.859726,-77.248045,Mantua,5cb0eb33737ae134b821efa8,Fairfax,"$740,142",51838845,VA,3221 Amberley Ln,22031,899,"$554,823","-$185,319"
210,5cb0ea3a737ae134b821ef61,"4100 Chain Bridge Road, Fairfax, MD 20772",9:30 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/3.html,4/12/2019,42:51.0,"$15,000","ALG Trustee, LLC, http://www.orlans.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94233/00025049.html,"$612,000",8/24/2006,"6242 rolling spring court springfield, va 22152",5cb0ecb6737ae134b821f0d5,4.5,4,38.782337,-77.245974,Springfield,5cb0ea3a737ae134b821ef61,Springfield,"$859,144",60392415,VA,6242 Rolling Spring Ct,22152,4614,"$354,122","-$505,022"
85,5cb0e887737ae134b821eee4,"9311 Lee Ave, Manassas, VA 20110",1:15 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/2.html,4/12/9311,35:35.4,"$61,413","Terra Abstract Virginia, Inc., http://www.terraabstract.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94495/00025442.html,"$614,132",10/3/2016,"3035 landing eagle court, woodbridge, virginia 22191",5cb0ec94737ae134b821f058,5,5,38.606722,-77.30391,Eagle's Pointe,5cb0e887737ae134b821eee4,Woodbridge,"$591,772",237994231,VA,3035 Landing Eagle Ct,22191,921,"$562,478","-$29,294"
183,5cb0e9dd737ae134b821ef46,no auction location,11:15 AM,http://classified.washingtontimes.com/category/359/Foreclosure-Sales-Mont-Cty.html,3/27/2019,41:17.7,"$32,500","COHN, GOLDBERG & DEUTSCH, LLC, http://www.mid-atlanticauctioneers.com",http://classified.washingtontimes.com/category/359/Foreclosure-Sales-Mont-Cty/listings/94099/00024545.html,"$620,993",4/12/1994,no address,5cb0ecaf737ae134b821f0ba,3,4,38.700141,-77.403583,Manassas,5cb0e9dd737ae134b821ef46,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,9131,"$103,159","-$444,917"
188,5cb0e9ef737ae134b821ef4b,"4100 Chain Bridge Road, Fairfax, MD 20772",9:30 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty.html,4/12/4702,41:35.4,"$15,000","ALG Trustee, LLC, http://www.orlans.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94981/00024981.html,"$628,408",11/30/2017,"9505 yawl court burke, va 22015",5cb0ecb0737ae134b821f0bf,5,4,38.757232,-77.27592,Burke,5cb0e9ef737ae134b821ef4b,Burke,"$740,521",51933423,VA,9505 Yawl Ct,22015,498,"$599,828","-$140,693"
194,5cb0ea04737ae134b821ef51,"4100 Chain Bridge Road, Fairfax, MD 20772",3:00 PM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty.html,4/12/2058,41:56.1,$0,"RAS Trustee Services, LLC, 4012 Raintree Road, Suite 100A, Chesapeake, Virginia 23321",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94478/00025542.html,"$630,000",5/12/2006,"sal 504 creek crossing rd ne vienna, va 22180",5cb0ecb1737ae134b821f0c5,3,4,38.840413,-77.263283,Mantua,5cb0ea04737ae134b821ef51,Fairfax,"$688,546",51838541,VA,9209 Briary Ln,22031,4718,"$358,553","-$329,993"
272,5cb0eb13737ae134b821ef9f,"4100 Chain Bridge Road, Fairfax, MD 20772",1:00 PM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/9.html,4/29/2019,46:27.8,"$20,000","Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/95183/00026024.html,"$640,000",10/18/2006,"5408 green glen lane, alexandria, va 22315",5cb0ecc7737ae134b821f113,2.5,4,38.774958,-77.128234,Rose Hill,5cb0eb13737ae134b821ef9f,Alexandria,"$716,689",51947934,VA,5408 Green Glen Ln,22315,4559,"$373,538","-$343,151"
283,5cb0eb3a737ae134b821efaa,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/10.html,4/12/9301,47:06.5,"$64,000","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94195/00025138.html,"$640,000",6/23/2006,"4110 cottage lane, annandale, va 22003",5cb0ecca737ae134b821f11e,4,5,38.834996,-77.18124,Annandale,5cb0eb3a737ae134b821efaa,Annandale,"$762,263",51847860,VA,4110 Cottage Ln,22003,4676,"$366,700","-$395,563"
49,5cb0e809737ae134b821eec0,"18 E Market St, Leesburg, VA 20176",9:30 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/5.html,5/6/2019,33:29.7,"$20,000","Rosenberg & Associates, http://www.rosenberg-assoc.com, Bethesda, Maryland, 301-907-8000",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/94874/00025295.html,"$646,112",3/26/2018,24238,5cb0ec8a737ae134b821f034,3,3,39.08747,-77.544772,Leesburg,5cb0e809737ae134b821eec0,Leesburg,"$434,664",12409815,VA,696 Mcleary Sq SE,20175,382,"$623,572","$188,908"
256,5cb0eadc737ae134b821ef8f,"4100 Chain Bridge Road, Fairfax, MD 20772",11:45 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/7.html,4/26/2019,45:32.1,"$15,000","ALG Trustee, LLC, http://www.orlans.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/95131/00026061.html,"$648,000",8/21/2015,"1822 fonthill court unit 22 mclean, va 22102",5cb0ecc2737ae134b821f103,0,0,38.915407,-77.211751,McLean,5cb0eadc737ae134b821ef8f,McLean,0,2084960748,VA,1822 Fonthill Ct UNIT 22,22102,1330,"$569,293",0
15,5cb0e795737ae134b821ee9e,"18 E Market St, Leesburg, VA 20176",9:30 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA.html,4/2/2019,31:33.3,"$66,300","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/93977/00024886.html,"$663,000",9/19/2005,43122,5cb0ec81737ae134b821f012,3,3,38.753043,-77.216813,Springfield,5cb0e795737ae134b821ee9e,Springfield,"$569,562",51940122,VA,7514 Rolling Rd,22153,4953,"$363,106","-$206,456"
185,5cb0e9e4737ae134b821ef48,"345 Main Street, Montgomery, MD",11:00 AM,http://classified.washingtontimes.com/category/359/Foreclosure-Sales-Mont-Cty.html,4/24/2019,41:24.7,"$75,000","Mid-Atlantic Auctioneers, http://www.mid-atlanticauctioneers.com",http://classified.washingtontimes.com/category/359/Foreclosure-Sales-Mont-Cty/listings/95185/00025547.html,"$672,000",10/3/2007,improved real property 20714,5cb0ecaf737ae134b821f0bc,3,4,38.700141,-77.403583,Manassas,5cb0e9e4737ae134b821ef48,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,4209,"$413,694","-$134,382"
13,5cb0e78e737ae134b821ee9c,"18 E Market St, Leesburg, VA 20176",11:30 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA.html,5/10/2019,31:26.5,"$15,000","ALG Trustee, LLC, http://www.orlans.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/95250/00026136.html,"$676,744",4/29/2016,22901,5cb0ec80737ae134b821f010,3,3,38.753043,-77.216813,Springfield,5cb0e78e737ae134b821ee9c,Springfield,"$569,562",51940122,VA,7514 Rolling Rd,22153,1078,"$610,120","$40,558"
60,5cb0e82f737ae134b821eecb,"18 E Market St, Leesburg, VA 20176",9:30 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/6.html,4/22/2019,34:07.9,"$20,000","Rosenberg & Associates, http://www.rosenberg-assoc.com, Bethesda, Maryland, 301-907-8000",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/94660/00025465.html,"$690,000",1/26/2006,43616,5cb0ec8c737ae134b821f03f,3.5,3,39.006736,-77.396943,Sterling,5cb0e82f737ae134b821eecb,Sterling,"$467,242",12384095,VA,109 Sexton Ct,20164,4824,"$386,022","-$81,220"
55,5cb0e81d737ae134b821eec6,"18 E Market St, Leesburg, VA 20176",9:30 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/5.html,5/14/2019,33:49.9,"$69,653","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/95145/00025371.html,"$696,528",4/13/2015,41439,5cb0ec8b737ae134b821f03a,3,3,39.08747,-77.544772,Leesburg,5cb0e81d737ae134b821eec6,Leesburg,"$434,664",12409815,VA,696 Mcleary Sq SE,20175,1460,"$603,658","$168,994"
370,5cb0ec76737ae134b821f001,"1425 N Courthouse Rd #2400, Arlington, VA 22201",1:00 PM,http://classified.washingtontimes.com/category/355/Foreclosure-Sales-ARL-Cty.html,4/12/2035,52:22.0,"$73,500","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/355/Foreclosure-Sales-ARL-Cty/listings/95347/00026073.html,"$735,000",1/1/1900,"2016 south quebec street, arlington, va 22204",5cb0ece2737ae134b821f175,1.5,1,38.849502,-77.095101,Douglas Park,5cb0ec76737ae134b821f001,Arlington,"$537,199",12094644,VA,2016 S Quebec St,22204,216954,"-$13,827,666","-$14,364,865"
244,5cb0eab1737ae134b821ef83,"4100 Chain Bridge Road, Fairfax, MD 20772",11:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/6.html,5/10/2019,44:49.3,"$20,000","Rosenberg & Associates, http://www.rosenberg-assoc.com, Bethesda, Maryland, 301-907-8000",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/95341/00026067.html,"$750,000",1/24/2006,"4001 guinea road, annandale, va 22003",5cb0ecbf737ae134b821f0f7,3,4,38.838043,-77.250938,Annandale,5cb0eab1737ae134b821ef83,Annandale,"$813,983",51837554,VA,4001 Guinea Rd,22003,4826,"$419,452","-$394,531"
268,5cb0eb06737ae134b821ef9b,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/9.html,4/18/2019,46:14.0,"$78,050","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94408/00025422.html,"$780,500",4/26/2007,"7700 rose gate court, clifton, va 20124",5cb0ecc5737ae134b821f10f,4,4,38.756646,-77.371666,Clifton,5cb0eb06737ae134b821ef9b,Clifton,"$886,949",51929251,VA,7700 Rose Gate Ct,20124,4369,"$469,084","-$417,865"
32,5cb0e7cf737ae134b821eeaf,"18 E Market St, Leesburg, VA 20176",9:30 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/3.html,5/14/2019,32:31.6,"$84,400","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/95349/00026282.html,"$844,000",4/12/1946,37992,5cb0ec85737ae134b821f023,2,3,39.972322,-82.968503,King-Lincoln-Bronzeville,5cb0e7cf737ae134b821eeaf,Columbus,"$164,768",2099024606,OH,43203 Zip N Monroe Ave,43203,26663,"-$1,211,121","-$1,375,889"
110,5cb0e8de737ae134b821eefd,"9311 Lee Ave, Manassas, VA 20110",2:00 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/4.html,4/12/9311,37:02.3,"$85,500","Atlantic Trustee Services, L.L.C, http://www.glasserlaw.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/95079/00025743.html,"$859,400",6/29/2017,"4496 dodds mill drive, haymarket, virginia 20169",5cb0ec9a737ae134b821f071,7,4,38.861114,-77.651794,Haymarket,5cb0e8de737ae134b821eefd,Haymarket,"$1,062,417",237895228,VA,4496 Dodds Mill Dr,20169,652,"$808,228","-$254,189"
96,5cb0e8ad737ae134b821eeef,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/3.html,4/12/9311,36:14.0,"$97,930","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/95045/00025999.html,"$979,300",3/31/2006,15874,5cb0ec97737ae134b821f063,3.5,4,38.588458,-77.314284,Princeton Woods,5cb0e8ad737ae134b821eeef,Dumfries,"$311,447",55713912,VA,3376 Vineland Pl,22026,4760,"$553,595","$242,148"
